FrameNumber;Time(ms);xAngle(°);yAngle(°);zAngle(°)
319;5783;63;99;0;
320;5799;62;100;0;
321;5816;61;100;0;
322;5833;60;101;0;
323;5850;58;102;0;
324;5866;58;102;0;
325;5882;56;103;0;
326;5899;55;103;0;
327;5916;54;104;0;
328;5932;53;105;0;
329;5948;52;106;0;
330;5965;49;107;0;
331;5982;49;108;0;
332;5998;46;109;0;
333;6015;44;110;0;
334;6031;44;111;0;
335;6048;42;112;0;
336;6064;41;112;0;
337;6081;40;113;0;
338;6098;39;113;0;
339;6114;38;114;0;
340;6131;37;115;0;
341;6147;36;115;0;
342;6164;35;116;0;
343;6180;34;117;0;
344;6197;33;118;0;
345;6214;32;119;0;
346;6230;31;120;0;
347;6247;30;120;0;
348;6263;29;121;0;
349;6280;29;121;0;
350;6296;28;121;0;
351;6313;27;122;0;
352;6329;26;122;0;
353;6346;25;122;0;
354;6363;24;122;0;
355;6379;24;122;0;
356;6396;22;121;0;
357;6412;22;121;0;
358;6429;21;121;0;
359;6445;20;121;0;
360;6462;20;121;0;
361;6489;19;121;0;
362;6506;19;120;0;
363;6522;19;120;0;
364;6539;18;120;0;
365;6556;18;120;0;
366;6572;18;119;0;
367;6589;18;118;0;
368;6605;17;116;0;
369;6622;17;116;0;
370;6638;17;115;0;
371;6655;16;114;0;
372;6672;16;113;0;
373;6688;16;112;0;
374;6705;16;111;0;
375;6721;16;110;0;
376;6738;15;109;0;
377;6755;15;108;0;
378;6771;15;107;0;
379;6788;15;106;0;
380;6804;15;105;0;
381;6821;15;103;0;
382;6837;14;102;0;
383;6854;14;101;0;
384;6870;14;100;0;
385;6887;14;99;0;
386;6904;14;98;0;
387;6920;14;97;0;
388;6937;14;96;0;
389;6954;14;95;0;
390;6970;14;94;0;
391;6987;14;92;0;
392;7003;14;92;0;
393;7019;14;91;0;
394;7036;14;90;0;
395;7053;14;89;0;
396;7069;14;88;0;
397;7086;14;87;0;
398;7102;14;85;0;
399;7119;14;85;0;
400;7136;14;84;0;
401;7152;14;83;0;
402;7169;14;82;0;
403;7185;14;82;0;
404;7202;15;80;0;
405;7218;15;79;0;
406;7235;15;78;0;
407;7251;15;78;0;
408;7268;15;76;0;
409;7285;16;75;0;
410;7301;16;74;0;
411;7318;16;74;0;
412;7334;16;73;0;
413;7351;17;72;0;
414;7367;17;71;0;
415;7384;17;71;0;
416;7401;17;70;0;
417;7417;18;70;0;
418;7434;18;69;0;
419;7450;18;69;0;
420;7467;18;69;0;
421;7483;18;68;0;
422;7500;18;68;0;
423;7516;19;67;0;
424;7533;19;67;0;
425;7550;19;67;0;
426;7566;18;66;0;
427;7583;18;66;0;
428;7600;18;65;0;
429;7616;18;65;0;
430;7632;18;64;0;
431;7649;18;63;0;
432;7666;18;63;0;
433;7682;18;63;0;
434;7699;18;63;0;
435;7715;17;63;0;
436;7732;17;62;0;
437;7749;17;62;0;
438;7765;17;61;0;
439;7782;17;61;0;
440;7799;17;61;0;
441;7815;17;60;0;
442;7832;16;60;0;
443;7848;16;59;0;
444;7864;16;59;0;
445;7881;16;58;0;
446;7897;16;58;0;
447;7914;16;58;0;
448;7931;16;57;0;
449;7947;16;57;0;
450;7969;15;57;0;
451;7985;15;56;0;
452;8002;15;56;0;
453;8019;15;56;0;
454;8035;15;56;0;
455;8053;15;56;0;
456;8069;15;56;0;
457;8085;14;56;0;
458;8101;14;56;0;
459;8118;14;56;0;
460;8135;14;56;0;
461;8151;14;56;0;
462;8168;14;56;0;
463;8184;13;57;0;
464;8202;13;57;0;
465;8217;13;57;0;
466;8234;12;57;0;
467;8251;12;58;0;
468;8267;12;58;0;
469;8284;11;59;0;
470;8300;11;59;0;
471;8317;11;59;0;
472;8334;11;59;0;
473;8350;11;59;0;
474;8367;11;60;0;
475;8383;11;60;0;
476;8400;11;60;0;
477;8416;11;60;0;
478;8433;11;61;0;
479;8449;11;61;0;
480;8466;11;61;0;
481;8483;11;61;0;
482;8499;11;62;0;
483;8516;11;62;0;
484;8532;11;62;0;
485;8549;11;62;0;
486;8565;11;63;0;
487;8582;11;63;0;
488;8599;11;63;0;
489;8615;11;63;0;
490;8632;11;63;0;
491;8648;12;64;0;
492;8665;12;64;0;
493;8682;12;64;0;
494;8698;12;64;0;
495;8715;12;65;0;
496;8731;12;65;0;
497;8748;12;66;0;
498;8766;12;66;0;
499;8783;13;67;0;
500;8799;13;68;0;
501;8816;13;68;0;
502;8832;13;68;0;
503;8849;13;69;0;
504;8866;13;70;0;
505;8882;13;70;0;
506;8899;13;71;0;
507;8916;13;72;0;
508;8932;13;73;0;
509;8949;13;74;0;
510;8965;13;74;0;
511;8982;13;76;0;
512;8998;13;76;0;
513;9015;13;77;0;
514;9031;13;77;0;
515;9048;13;77;0;
516;9065;13;77;0;
517;9083;13;77;0;
518;9100;13;77;0;
519;9116;13;77;0;
520;9133;13;78;0;
521;9202;13;78;0;
522;9219;13;80;0;
523;9237;13;80;0;
524;9254;13;80;0;
525;9270;13;80;0;
526;9287;13;80;0;
527;9304;13;80;0;
528;9320;13;80;0;
529;9337;13;80;0;
530;9353;13;80;0;
531;9370;13;80;0;
532;9386;13;80;0;
533;9403;13;80;0;
534;9419;13;80;0;
535;9436;13;80;0;
536;9453;13;80;0;
537;9469;13;80;0;
538;9486;13;80;0;
539;9502;13;80;0;
540;9519;13;80;0;
541;9536;13;80;0;
542;9552;13;80;0;
543;9569;13;80;0;
544;9585;13;80;0;
545;9602;13;80;0;
546;9618;13;80;0;
547;9635;13;80;0;
548;9651;13;80;0;
549;9668;13;80;0;
550;9685;13;80;0;
551;9702;13;80;0;
552;9718;13;80;0;
553;9734;13;80;0;
554;9751;13;80;0;
555;9767;13;80;0;
556;9784;13;80;0;
557;9800;13;80;0;
558;9818;13;79;0;
559;9834;13;78;0;
560;9850;13;77;0;
561;9867;13;76;0;
562;9884;13;75;0;
563;9901;13;75;0;
564;9918;13;75;0;
565;9934;13;75;0;
566;9951;13;75;0;
567;9967;13;75;0;
568;9984;13;75;0;
569;10001;13;74;0;
570;10017;13;73;0;
571;10034;13;73;0;
572;10050;13;71;0;
573;10067;13;70;0;
574;10084;13;69;0;
575;10100;13;68;0;
576;10117;13;66;0;
577;10133;13;65;0;
578;10150;13;64;0;
579;10166;13;62;0;
580;10183;13;61;0;
581;10199;13;60;0;
582;10216;13;58;0;
583;10232;13;57;0;
584;10249;13;55;0;
585;10266;13;54;0;
586;10282;13;54;0;
587;10299;13;53;0;
588;10316;13;52;0;
589;10332;13;51;0;
590;10349;13;50;0;
591;10365;13;49;0;
592;10387;13;47;0;
593;10404;13;43;0;
594;10420;13;43;0;
595;10437;13;41;0;
596;10453;13;40;0;
597;10470;13;39;0;
598;10487;14;38;0;
599;10503;14;38;0;
600;10520;14;38;0;
601;10543;14;38;0;
602;10560;14;38;0;
603;10576;14;38;0;
604;10593;14;38;0;
605;10609;14;38;0;
606;10626;14;38;0;
607;10643;14;38;0;
608;10659;14;38;0;
609;10676;14;38;0;
610;10693;14;38;0;
611;10709;14;38;0;
612;10726;14;38;0;
613;10742;14;38;0;
614;10759;14;38;0;
615;10775;14;38;0;
616;10792;14;38;0;
617;10808;14;38;0;
618;10825;14;38;0;
619;10841;14;38;0;
620;10858;14;38;0;
621;10875;14;38;0;
622;10891;14;38;0;
623;10908;14;38;0;
624;10925;14;38;0;
625;10942;14;38;0;
626;10958;14;38;0;
627;10974;14;38;0;
628;10991;14;38;0;
629;11007;14;38;0;
630;11024;14;38;0;
631;11040;14;38;0;
632;11057;14;37;0;
633;11073;14;37;0;
634;11090;14;36;0;
635;11107;14;34;0;
636;11123;14;33;0;
637;11140;14;32;0;
638;11156;14;31;0;
639;11173;14;30;0;
640;11190;14;28;0;
641;11207;13;26;0;
642;11223;13;25;0;
643;11239;13;23;0;
644;11256;12;22;0;
645;11273;12;20;0;
646;11289;11;19;0;
647;11306;11;18;0;
648;11322;10;18;0;
649;11339;10;18;0;
650;11356;10;17;0;
651;11372;10;17;0;
652;11389;9;16;0;
653;11405;8;15;0;
654;11422;7;14;0;
655;11438;6;14;0;
656;11455;6;13;0;
657;11471;5;13;0;
658;11488;4;12;0;
659;11505;3;12;0;
660;11521;0;11;0;
661;11538;0;11;0;
662;11554;358;11;0;
663;11571;357;11;0;
664;11587;356;11;0;
665;11604;354;12;0;
666;11621;353;12;0;
667;11637;352;12;0;
668;11654;351;12;0;
669;11670;350;13;0;
670;11687;349;13;0;
671;11704;348;13;0;
672;11720;347;13;0;
673;11736;347;13;0;
674;11753;346;12;0;
675;11770;346;12;0;
676;11786;347;12;0;
677;11803;347;11;0;
678;11819;348;10;0;
679;11838;348;10;0;
680;11855;348;10;0;
681;11871;348;10;0;
682;11888;348;10;0;
683;11904;347;10;0;
684;11921;347;11;0;
685;11937;346;11;0;
686;11954;345;11;0;
687;11971;345;10;0;
688;11987;344;10;0;
689;12004;343;10;0;
690;12020;342;10;0;
691;12037;341;10;0;
692;12053;341;10;0;
693;12070;339;10;0;
694;12086;339;10;0;
695;12103;337;11;0;
696;12119;336;11;0;
697;12136;334;11;0;
698;12153;332;12;0;
699;12169;331;12;0;
700;12186;329;13;0;
701;12202;328;13;0;
702;12219;326;13;0;
703;12235;324;14;0;
704;12252;323;14;0;
705;12268;321;14;0;
706;12285;319;14;0;
707;12302;317;14;0;
708;12319;316;14;0;
709;12335;314;14;0;
710;12351;312;15;0;
711;12368;311;15;0;
712;12384;310;15;0;
713;12401;309;15;0;
714;12418;308;16;0;
715;12434;306;16;0;
716;12451;305;16;0;
717;12467;304;16;0;
718;12484;303;16;0;
719;12500;300;16;0;
720;12517;300;16;0;
721;12534;298;16;0;
722;12550;296;16;0;
723;12567;295;17;0;
724;12583;293;17;0;
725;12600;292;17;0;
726;12616;290;17;0;
727;12633;289;17;0;
728;12650;287;17;0;
729;12666;285;17;0;
730;12683;283;17;0;
731;12699;282;18;0;
732;12716;281;18;0;
733;12732;281;18;0;
734;12749;281;18;0;
735;12766;281;18;0;
736;12783;281;18;0;
737;12799;281;19;0;
738;12817;281;20;0;
739;12834;281;20;0;
740;12850;281;20;0;
741;12867;281;21;0;
742;12884;281;21;0;
743;12900;281;21;0;
744;12917;281;22;0;
745;12933;281;22;0;
746;12950;280;22;0;
747;12967;280;22;0;
748;12986;281;23;0;
749;13002;281;23;0;
750;13019;281;23;0;
751;13036;281;23;0;
752;13052;281;23;0;
753;13069;281;23;0;
754;13086;282;23;0;
755;13102;284;23;0;
756;13119;285;22;0;
757;13135;286;22;0;
758;13153;288;22;0;
759;13170;292;22;0;
760;13187;292;22;0;
761;13203;295;22;0;
762;13220;295;22;0;
763;13236;296;22;0;
764;13253;299;22;0;
765;13270;300;22;0;
766;13286;301;23;0;
767;13303;303;23;0;
768;13328;304;23;0;
769;13345;306;25;0;
770;13361;306;25;0;
771;13378;307;26;0;
772;13394;308;27;0;
773;13411;310;29;0;
774;13427;311;30;0;
775;13444;312;32;0;
776;13460;313;34;0;
777;13477;315;36;0;
778;13494;317;38;0;
779;13510;317;39;0;
780;13527;318;40;0;
781;13543;319;41;0;
782;13560;320;43;0;
783;13576;321;44;0;
784;13593;322;46;0;
785;13609;323;48;0;
786;13626;323;48;0;
787;13649;324;50;0;
788;13665;325;52;0;
789;13682;325;53;0;
790;13698;326;55;0;
791;13715;326;56;0;
792;13731;327;58;0;
793;13748;327;59;0;
794;13765;328;61;0;
795;13781;329;63;0;
796;13802;329;65;0;
797;13818;330;69;0;
798;13835;331;70;0;
799;13852;331;73;0;
800;13868;332;74;0;
801;13885;332;77;0;
802;13901;333;79;0;
803;13917;333;81;0;
804;13934;333;82;0;
805;13951;333;84;0;
806;13967;333;87;0;
807;13984;333;88;0;
808;14000;333;90;0;
809;14017;333;91;0;
810;14034;333;92;0;
811;14050;334;93;0;
812;14067;334;95;0;
813;14083;335;97;0;
814;14100;336;99;0;
815;14116;336;100;0;
816;14133;338;103;0;
817;14150;338;103;0;
818;14166;339;104;0;
819;14183;341;105;0;
820;14200;342;105;0;
821;14216;345;105;0;
822;14232;347;105;0;
823;14249;350;104;0;
824;14265;352;104;0;
825;14283;355;104;0;
826;14299;358;104;0;
827;14316;1;103;0;
828;14332;2;103;0;
829;14349;6;103;0;
830;14366;8;102;0;
831;14382;10;102;0;
832;14398;12;102;0;
833;14415;14;102;0;
834;14432;16;103;0;
835;14448;17;104;0;
836;14465;20;106;0;
837;14481;20;106;0;
838;14498;22;106;0;
839;14515;23;106;0;
840;14531;24;106;0;
841;14547;25;107;0;
842;14565;26;107;0;
843;14581;27;107;0;
844;14600;28;107;0;
845;14617;28;107;0;
846;14633;28;107;0;
847;14650;28;106;0;
848;14666;28;105;0;
849;14683;28;104;0;
850;14700;28;103;0;
851;14716;28;102;0;
852;14733;28;101;0;
853;14754;28;99;0;
854;14771;28;99;0;
855;14787;28;99;0;
856;14804;28;99;0;
857;14820;28;99;0;
858;14837;28;99;0;
859;14854;28;99;0;
860;14870;28;99;0;
861;14887;28;99;0;
862;14903;28;99;0;
863;14920;28;99;0;
864;14936;28;99;0;
865;14953;28;99;0;
866;14970;28;99;0;
867;14986;28;99;0;
868;15003;28;99;0;
869;15019;28;99;0;
870;15036;28;99;0;
871;15052;28;99;0;
872;15069;28;99;0;
873;15086;27;99;0;
874;15102;26;100;0;
875;15119;25;101;0;
876;15135;23;105;0;
877;15152;22;106;0;
878;15168;20;108;0;
879;15185;19;111;0;
880;15201;17;114;0;
881;15218;16;118;0;
882;15235;15;124;0;
883;15251;14;126;0;
884;15268;13;129;0;
885;15284;12;132;0;
886;15301;11;136;0;
887;15318;10;139;0;
888;15334;10;142;0;
889;15351;9;145;0;
890;15368;9;147;0;
891;15385;10;150;0;
892;15402;10;154;0;
893;15419;11;156;0;
894;15435;11;158;0;
895;15452;12;161;0;
896;15469;12;163;0;
897;15485;12;167;0;
898;15502;12;168;0;
899;15518;12;173;0;
900;15534;12;176;0;
901;15551;12;179;0;
902;15568;12;181;0;
903;15584;12;183;0;
904;15601;12;186;0;
905;15617;12;188;0;
906;15634;12;190;0;
907;15651;12;192;0;
908;15667;13;194;0;
909;15684;13;195;0;
910;15700;13;195;0;
911;15720;13;195;0;
912;15737;13;195;0;
913;15753;12;195;0;
914;15770;12;196;0;
915;15786;12;196;0;
916;15804;11;196;0;
917;15820;11;195;0;
918;15836;10;194;0;
919;15853;9;191;0;
920;15869;9;191;0;
921;15886;7;188;0;
922;15903;6;185;0;
923;15920;5;182;0;
924;15936;4;179;0;
925;15952;3;175;0;
926;15969;2;172;0;
927;15985;1;169;0;
928;16002;359;166;0;
929;16018;358;162;0;
930;16035;356;156;0;
931;16052;355;154;0;
932;16068;354;150;0;
933;16085;353;146;0;
934;16101;352;142;0;
935;16118;352;136;0;
936;16134;351;134;0;
937;16151;351;130;0;
938;16168;351;126;0;
939;16184;351;122;0;
940;16201;351;113;0;
941;16218;351;111;0;
942;16234;350;107;0;
943;16251;350;104;0;
944;16267;350;101;0;
945;16284;350;97;0;
946;16300;350;95;0;
947;16317;350;90;0;
948;16333;349;87;0;
949;16350;350;84;0;
950;16367;350;80;0;
951;16383;350;77;0;
952;16400;351;74;0;
953;16416;351;70;0;
954;16433;352;66;0;
955;16449;354;62;0;
956;16466;355;59;0;
957;16482;355;59;0;
958;16499;355;59;0;
959;16515;355;59;0;
960;16532;355;59;0;
961;16549;355;59;0;
962;16565;355;59;0;
963;16582;355;59;0;
964;16598;355;59;0;
965;16615;355;59;0;
966;16631;355;59;0;
967;16648;355;59;0;
968;16665;355;59;0;
969;16681;355;59;0;
970;16698;355;59;0;
971;16715;355;59;0;
972;16731;355;59;0;
973;16747;355;59;0;
974;16764;355;59;0;
975;16781;354;59;0;
976;16797;354;60;0;
977;16814;354;60;0;
978;16830;354;59;0;
979;16847;354;59;0;
980;16863;354;58;0;
981;16880;354;57;0;
982;16897;354;56;0;
983;16913;355;52;0;
984;16930;355;52;0;
985;16946;355;49;0;
986;16964;355;45;0;
987;16979;355;41;0;
988;16996;355;40;0;
989;17012;355;38;0;
990;17029;355;36;0;
991;17046;355;34;0;
992;17062;355;33;0;
993;17079;355;30;0;
994;17096;355;29;0;
995;17112;355;27;0;
996;17129;355;25;0;
997;17145;355;24;0;
998;17162;355;23;0;
999;17179;355;21;0;
1000;17195;355;20;0;
1001;17212;355;18;0;
1002;17228;355;15;0;
1003;17244;355;13;0;
1004;17261;355;10;0;
1005;17277;355;8;0;
1006;17294;355;3;0;
1007;17311;355;3;0;
1008;17327;356;1;0;
1009;17344;356;359;0;
1010;17360;357;357;0;
1011;17377;357;354;0;
1012;17394;357;354;0;
1013;17410;359;353;0;
1014;17427;359;353;0;
1015;17443;1;352;0;
1016;17460;3;352;0;
1017;17476;4;352;0;
1018;17493;5;351;0;
1019;17509;6;352;0;
1020;17526;7;352;0;
1021;17543;9;353;0;
1022;17559;11;354;0;
1023;17576;12;355;0;
1024;17592;12;356;0;
1025;17609;13;357;0;
1026;17625;14;358;0;
1027;17642;15;0;0;
1028;17658;15;1;0;
1029;17675;16;3;0;
1030;17693;16;4;0;
1031;17708;16;6;0;
1032;17725;16;7;0;
1033;17741;16;9;0;
1034;17758;15;11;0;
1035;17775;13;15;0;
1036;17791;13;15;0;
1037;17808;13;17;0;
1038;17824;12;18;0;
1039;17841;10;20;0;
1040;17857;9;21;0;
1041;17874;7;22;0;
1042;17890;3;22;0;
1043;17907;2;22;0;
1044;17924;0;21;0;
1045;17940;357;19;0;
1046;17957;357;18;0;
1047;17973;355;17;0;
1048;17990;354;15;0;
1049;18007;353;13;0;
1050;18023;353;12;0;
1051;18040;353;10;0;
1052;18056;353;6;0;
1053;18073;353;5;0;
1054;18094;353;3;0;
1055;18110;353;1;0;
1056;18127;353;0;0;
1057;18143;354;357;0;
1058;18160;354;355;0;
1059;18176;355;352;0;
1060;18193;356;351;0;
1061;18209;357;349;0;
1062;18226;358;348;0;
1063;18243;359;347;0;
1064;18259;1;347;0;
1065;18276;1;347;0;
1066;18292;2;347;0;
1067;18309;4;347;0;
1068;18325;5;348;0;
1069;18342;6;348;0;
1070;18359;7;349;0;
1071;18375;8;350;0;
1072;18393;8;351;0;
1073;18410;9;354;0;
1074;18426;9;356;0;
1075;18443;9;358;0;
1076;18459;9;1;0;
1077;18476;9;3;0;
1078;18493;9;6;0;
1079;18509;9;8;0;
1080;18526;8;10;0;
1081;18542;7;12;0;
1082;18559;6;15;0;
1083;18576;5;15;0;
1084;18592;4;17;0;
1085;18611;3;18;0;
1086;18625;2;20;0;
1087;18642;0;21;0;
1088;18658;358;22;0;
1089;18675;356;23;0;
1090;18691;354;24;0;
1091;18708;353;24;0;
1092;18725;353;24;0;
1093;18741;352;24;0;
1094;18758;351;23;0;
1095;18774;350;23;0;
1096;18792;349;21;0;
1097;18807;349;21;0;
1098;18824;348;19;0;
1099;18840;348;18;0;
1100;18857;347;17;0;
1101;18874;347;14;0;
1102;18890;347;12;0;
1103;18907;347;10;0;
1104;18924;347;8;0;
1105;18940;347;6;0;
1106;18957;347;3;0;
1107;18974;348;1;0;
1108;18990;348;0;0;
1109;19009;349;358;0;
1110;19026;350;356;0;
1111;19042;351;355;0;
1112;19059;351;355;0;
1113;19075;353;353;0;
1114;19092;354;353;0;
1115;19109;355;352;0;
1116;19126;357;352;0;
1117;19142;358;352;0;
1118;19161;359;352;0;
1119;19178;1;353;0;
1120;19194;2;354;0;
1121;19211;3;355;0;
1122;19227;4;356;0;
1123;19244;4;357;0;
1124;19260;5;358;0;
1125;19278;6;0;0;
1126;19294;6;1;0;
1127;19310;6;3;0;
1128;19327;6;6;0;
1129;19343;6;7;0;
1130;19360;6;9;0;
1131;19376;6;11;0;
1132;19393;6;13;0;
1133;19410;5;15;0;
1134;19426;5;17;0;
1135;19443;4;19;0;
1136;19459;3;20;0;
1137;19476;2;22;0;
1138;19492;0;24;0;
1139;19509;0;24;0;
1140;19526;358;26;0;
1141;19542;357;26;0;
1142;19559;356;26;0;
1143;19575;355;26;0;
1144;19592;354;26;0;
1145;19608;353;26;0;
1146;19625;351;25;0;
1147;19641;351;24;0;
1148;19658;349;22;0;
1149;19675;348;21;0;
1150;19691;348;20;0;
1151;19708;347;18;0;
