FrameNumber;Time(ms);xAngle(°);yAngle(°);zAngle(°)
386;4380;347;18;352;
387;4393;347;18;352;
388;4402;347;18;352;
389;4413;347;18;352;
390;4426;347;18;352;
391;4436;347;18;352;
392;4447;347;18;352;
393;4460;347;18;352;
394;4470;347;18;352;
395;4480;347;18;352;
396;4493;347;18;352;
397;4503;347;18;352;
398;4514;347;18;352;
399;4527;347;17;352;
400;4536;347;17;352;
401;4547;346;18;352;
402;4560;346;18;352;
403;4570;346;18;352;
404;4581;347;18;352;
405;4594;347;18;352;
406;4604;347;18;352;
407;4614;347;18;352;
408;4627;347;18;352;
409;4638;347;18;352;
410;4648;347;18;352;
411;4661;347;18;352;
412;4670;347;18;352;
413;4681;347;18;352;
414;4694;347;18;352;
415;4704;347;18;352;
416;4715;347;18;352;
417;4728;347;18;352;
418;4738;347;18;352;
419;4749;347;18;352;
420;4762;347;18;352;
421;4772;347;18;352;
422;4782;347;18;352;
423;4795;347;18;352;
424;4805;347;18;352;
425;4815;347;18;352;
426;4829;347;18;352;
427;4838;347;18;352;
428;4849;347;18;352;
429;4862;347;18;352;
430;4872;347;18;352;
431;4883;347;18;352;
432;4896;347;18;352;
433;4905;347;18;352;
434;4916;347;18;352;
435;4929;347;18;352;
436;4939;347;18;352;
437;4949;347;18;352;
438;4963;347;18;352;
439;4972;347;18;352;
440;4983;347;19;352;
441;4996;347;19;352;
442;5005;347;19;352;
443;5017;347;19;352;
444;5030;347;19;352;
445;5039;347;19;352;
446;5050;347;19;352;
447;5063;347;19;352;
448;5072;347;19;352;
449;5083;347;20;352;
450;5096;347;20;352;
451;5106;347;20;352;
452;5117;347;20;352;
453;5130;347;20;352;
454;5140;347;20;352;
455;5151;347;21;352;
456;5164;347;21;352;
457;5175;347;21;352;
458;5184;347;21;352;
459;5197;347;21;352;
460;5206;347;21;352;
461;5218;347;21;352;
462;5231;347;21;352;
463;5240;347;22;352;
464;5252;347;22;352;
465;5264;347;22;352;
466;5274;347;22;352;
467;5285;347;22;352;
468;5298;347;22;352;
469;5307;347;23;352;
470;5318;347;23;352;
471;5331;347;23;352;
472;5341;347;23;352;
473;5352;347;24;352;
474;5368;347;24;352;
475;5377;347;24;352;
476;5386;347;24;352;
477;5399;347;24;352;
478;5408;347;24;352;
479;5419;347;24;352;
480;5432;347;24;352;
481;5441;347;24;352;
482;5452;347;24;352;
483;5466;347;24;351;
484;5476;347;24;351;
485;5486;347;24;351;
486;5499;347;24;351;
487;5508;347;24;351;
488;5520;347;24;351;
489;5533;347;24;351;
490;5543;347;24;351;
491;5553;347;24;351;
492;5566;347;24;351;
493;5576;347;24;351;
494;5587;347;24;351;
495;5600;347;24;351;
496;5609;347;24;351;
497;5620;347;24;351;
498;5633;347;24;351;
499;5644;347;24;351;
500;5654;347;24;351;
501;5667;347;25;351;
502;5676;347;25;351;
503;5687;348;25;351;
504;5701;348;25;351;
505;5711;348;25;351;
506;5721;348;25;351;
507;5734;348;25;351;
508;5743;348;25;351;
509;5754;348;25;351;
510;5768;348;25;351;
511;5777;348;26;351;
512;5788;347;26;351;
513;5801;347;26;351;
514;5810;347;26;351;
515;5821;347;26;351;
516;5834;347;26;351;
517;5844;347;26;351;
518;5855;347;26;351;
519;5868;347;27;351;
520;5877;347;27;351;
521;5888;347;27;351;
522;5901;347;27;351;
523;5911;347;28;351;
524;5924;347;28;351;
525;5934;347;29;351;
526;5944;347;29;351;
527;5958;347;29;351;
528;5967;347;30;351;
529;5978;346;30;351;
530;5991;346;30;352;
531;6000;346;30;352;
532;6011;346;31;352;
533;6024;346;31;352;
534;6034;346;31;352;
535;6045;345;32;352;
536;6058;345;32;352;
537;6067;345;33;352;
538;6078;345;33;352;
539;6091;345;34;351;
540;6101;345;34;351;
541;6112;345;34;351;
542;6125;345;35;351;
543;6134;344;35;351;
544;6146;344;36;351;
545;6159;344;36;351;
546;6168;344;37;351;
547;6179;344;37;351;
548;6192;344;38;351;
549;6202;344;38;351;
550;6212;344;38;351;
551;6226;344;39;351;
552;6235;343;39;351;
553;6246;343;40;351;
554;6259;343;40;351;
555;6268;343;41;351;
556;6279;343;41;350;
557;6293;343;42;350;
558;6302;343;42;350;
559;6313;343;42;350;
560;6326;343;42;350;
561;6335;343;43;350;
562;6346;343;43;350;
563;6359;343;43;350;
564;6369;343;44;350;
565;6380;343;44;350;
566;6393;343;44;350;
567;6402;343;45;350;
568;6413;343;45;350;
569;6427;343;46;350;
570;6436;343;46;350;
571;6447;343;46;350;
572;6460;343;47;350;
573;6470;343;47;350;
574;6481;343;48;349;
575;6494;343;49;349;
576;6503;343;49;349;
577;6514;343;50;349;
578;6527;343;50;349;
579;6536;343;51;349;
580;6547;343;51;349;
581;6560;343;52;349;
582;6570;343;52;349;
583;6581;343;52;349;
584;6594;343;53;349;
585;6604;343;53;349;
586;6614;344;53;349;
587;6627;344;53;349;
588;6637;344;53;350;
589;6649;344;53;350;
590;6661;344;53;350;
591;6670;344;53;350;
592;6682;344;53;350;
593;6695;345;53;350;
594;6704;345;53;350;
595;6715;345;53;350;
596;6728;345;53;350;
597;6738;345;53;350;
598;6749;345;54;351;
599;6762;345;54;351;
600;6771;345;54;351;
601;6782;345;54;351;
602;6795;345;54;351;
603;6805;345;55;351;
604;6816;345;55;351;
605;6828;345;55;351;
606;6838;344;55;351;
607;6849;344;55;351;
608;6862;344;55;351;
609;6872;344;56;351;
610;6885;344;56;351;
611;6896;344;56;351;
612;6905;344;56;351;
613;6916;344;57;351;
614;6929;344;57;351;
615;6938;344;57;351;
616;6949;344;58;351;
617;6962;344;58;351;
618;6972;344;58;351;
619;6983;344;58;351;
620;6996;344;58;351;
621;7008;344;59;351;
622;7016;344;59;351;
623;7029;344;59;351;
624;7039;344;59;351;
625;7050;344;59;351;
626;7063;344;59;351;
627;7074;344;59;351;
628;7083;344;59;351;
629;7096;344;60;351;
630;7106;344;60;351;
631;7117;344;60;351;
632;7130;344;60;351;
633;7140;344;60;352;
634;7152;344;60;352;
635;7164;344;60;352;
636;7173;344;60;352;
637;7184;344;60;352;
638;7197;344;60;352;
639;7207;344;61;352;
640;7218;345;61;352;
641;7231;345;61;352;
642;7240;345;61;352;
643;7251;345;62;352;
644;7264;345;62;352;
645;7274;345;62;352;
646;7285;345;62;352;
647;7298;345;62;352;
648;7307;345;62;352;
649;7318;345;62;352;
650;7331;345;62;352;
651;7340;345;63;352;
652;7352;345;63;352;
653;7365;346;63;353;
654;7374;346;64;353;
655;7385;346;64;353;
656;7398;346;64;353;
657;7408;346;65;353;
658;7419;346;65;353;
659;7431;346;65;353;
660;7441;346;66;353;
661;7452;346;66;354;
662;7465;347;67;354;
663;7474;347;68;354;
664;7486;347;68;355;
665;7500;346;69;355;
666;7509;346;70;355;
667;7519;346;70;355;
668;7532;346;71;355;
669;7542;346;72;355;
670;7553;346;72;355;
671;7566;346;73;356;
672;7575;345;73;356;
673;7586;345;74;356;
674;7599;345;74;355;
675;7609;345;74;355;
676;7620;345;75;355;
677;7632;345;75;355;
678;7642;345;76;355;
679;7654;345;76;354;
680;7666;345;76;354;
681;7676;345;76;354;
682;7687;345;77;354;
683;7700;345;77;354;
684;7710;345;77;354;
685;7720;345;78;354;
686;7733;345;78;354;
687;7742;345;79;354;
688;7754;345;79;354;
689;7767;345;79;354;
690;7778;345;80;354;
691;7787;345;80;354;
692;7800;345;80;354;
693;7810;345;81;354;
694;7820;345;81;354;
695;7834;345;81;354;
696;7844;345;82;354;
697;7854;345;82;354;
698;7868;345;82;355;
699;7877;345;83;355;
700;7888;345;83;355;
701;7901;345;83;355;
702;7913;345;84;355;
703;7922;344;84;356;
704;7934;344;84;356;
705;7944;344;85;356;
706;7954;344;85;356;
707;7968;344;86;356;
708;7980;344;86;356;
709;7988;344;87;356;
710;8002;344;87;356;
711;8011;344;88;356;
712;8022;343;88;356;
713;8036;343;89;356;
714;8049;343;89;356;
715;8057;343;89;356;
716;8068;343;90;356;
717;8080;343;90;356;
718;8089;343;91;356;
719;8101;343;91;356;
720;8111;343;91;356;
721;8122;343;92;356;
722;8135;343;92;356;
723;8145;343;93;356;
724;8156;343;93;356;
725;8169;343;94;356;
726;8179;343;94;356;
727;8189;342;94;357;
728;8203;342;95;357;
729;8211;342;95;357;
730;8223;342;95;357;
731;8236;342;96;358;
732;8246;342;96;358;
733;8256;342;96;358;
734;8269;342;97;358;
735;8279;341;97;358;
736;8289;341;97;358;
737;8304;341;98;359;
738;8313;341;98;359;
739;8323;341;99;359;
740;8336;340;99;359;
741;8345;340;100;359;
742;8357;340;100;359;
743;8369;340;101;359;
744;8379;339;101;0;
745;8390;339;102;0;
746;8410;339;102;0;
747;8421;338;103;0;
748;8430;338;103;0;
749;8438;338;104;0;
750;8448;338;104;0;
751;8460;338;105;0;
752;8470;338;105;1;
753;8480;337;106;1;
754;8491;337;106;1;
755;8504;337;107;1;
756;8513;336;107;1;
757;8524;336;107;1;
758;8537;336;108;1;
759;8549;336;108;1;
760;8561;336;108;1;
761;8570;336;109;1;
762;8580;335;109;1;
763;8593;335;109;1;
764;8602;335;110;1;
765;8613;335;110;1;
766;8626;335;110;1;
767;8636;335;110;1;
768;8647;335;111;1;
769;8661;335;111;1;
770;8670;335;111;1;
771;8680;335;111;1;
772;8695;335;111;1;
773;8705;334;112;1;
774;8714;334;112;1;
775;8727;334;112;1;
776;8737;334;112;1;
777;8748;334;112;2;
778;8761;334;113;2;
779;8770;334;113;2;
780;8781;334;113;2;
781;8794;334;113;2;
782;8804;334;113;2;
783;8815;334;113;2;
784;8828;334;113;2;
785;8837;334;113;2;
786;8848;334;113;2;
787;8861;334;112;2;
788;8873;334;112;2;
789;8882;334;112;2;
790;8895;334;112;2;
791;8905;334;112;2;
792;8915;334;112;2;
793;8929;334;112;2;
794;8940;334;112;2;
795;8950;334;112;2;
796;8962;334;112;3;
797;8971;334;112;3;
798;8982;334;112;3;
799;8996;334;112;3;
800;9012;334;113;3;
801;9020;334;113;3;
802;9031;333;113;3;
803;9040;333;113;3;
804;9049;333;113;3;
805;9062;333;114;3;
806;9074;333;114;3;
807;9083;333;114;3;
808;9096;333;114;3;
809;9105;333;114;3;
810;9116;333;114;3;
811;9129;333;114;3;
812;9141;333;114;3;
813;9150;333;114;3;
814;9165;333;114;3;
815;9174;333;114;3;
816;9183;333;114;3;
817;9196;333;114;3;
818;9205;333;114;3;
819;9217;333;114;3;
820;9230;333;114;3;
821;9239;333;114;3;
822;9250;333;114;3;
823;9263;333;114;3;
824;9273;333;114;3;
825;9284;333;114;3;
826;9297;333;114;3;
827;9309;333;114;3;
828;9318;333;114;3;
829;9331;333;114;4;
830;9341;333;114;4;
831;9351;333;114;4;
832;9364;332;115;4;
833;9376;332;115;4;
834;9385;332;115;4;
835;9398;332;115;4;
836;9408;332;116;4;
837;9418;331;116;5;
838;9431;331;117;5;
839;9444;330;117;5;
840;9453;330;117;5;
841;9464;330;118;5;
842;9475;330;118;5;
843;9485;329;119;5;
844;9498;329;119;5;
845;9510;329;119;5;
846;9518;329;120;5;
847;9532;328;120;5;
848;9542;328;121;5;
849;9552;328;122;5;
850;9566;328;122;4;
851;9575;327;123;4;
852;9585;327;123;4;
853;9598;327;124;4;
854;9608;326;125;4;
855;9619;326;125;4;
856;9632;326;126;3;
857;9641;326;126;3;
858;9652;325;127;3;
859;9666;325;128;3;
860;9678;325;128;3;
861;9686;325;129;2;
862;9699;325;130;2;
863;9708;324;131;2;
864;9720;324;131;2;
865;9733;324;132;2;
866;9742;324;133;2;
867;9753;324;133;2;
868;9767;323;134;1;
869;9776;323;135;1;
870;9788;323;135;1;
871;9800;323;136;1;
872;9809;322;136;1;
873;9820;322;137;1;
874;9834;322;137;0;
875;9842;322;138;0;
876;9854;322;138;0;
877;9867;322;139;0;
878;9876;322;139;0;
879;9887;322;140;359;
880;9901;321;140;359;
881;9909;321;140;359;
882;9921;321;141;359;
883;9936;321;141;359;
884;9944;321;141;359;
885;9954;321;141;359;
886;9967;321;141;359;
887;9977;321;141;359;
888;9988;321;141;359;
889;10001;321;142;359;
890;10011;321;142;359;
891;10021;321;142;359;
892;10034;321;142;359;
893;10044;321;142;359;
894;10055;320;142;359;
895;10068;320;141;359;
896;10077;320;141;359;
897;10088;320;141;359;
898;10101;320;141;359;
899;10110;320;141;359;
900;10122;320;141;359;
901;10135;320;141;359;
902;10144;320;141;359;
903;10155;320;141;359;
904;10169;320;141;359;
905;10178;320;141;359;
906;10189;320;141;359;
907;10202;320;141;359;
908;10211;320;141;359;
909;10222;320;141;359;
910;10235;320;141;359;
911;10246;320;141;359;
912;10256;320;140;359;
913;10269;320;140;359;
914;10279;320;140;359;
915;10289;320;140;359;
916;10303;320;140;0;
917;10314;320;140;0;
918;10323;319;140;0;
919;10336;319;140;0;
920;10345;319;140;0;
921;10356;319;140;0;
922;10369;319;140;0;
923;10379;319;140;0;
924;10390;319;140;0;
925;10403;319;140;0;
926;10413;319;140;0;
927;10423;318;140;0;
928;10437;318;140;0;
929;10446;318;140;0;
930;10457;318;140;1;
931;10471;317;140;1;
932;10479;317;140;1;
933;10490;317;139;1;
934;10504;317;139;1;
935;10513;316;139;1;
936;10524;316;139;2;
937;10538;316;138;2;
938;10547;315;138;2;
939;10557;315;138;2;
940;10570;314;138;2;
941;10580;314;138;2;
942;10591;314;138;3;
943;10604;313;138;3;
944;10613;313;138;3;
945;10624;312;138;3;
946;10637;312;138;3;
947;10647;312;138;3;
948;10658;311;138;3;
949;10672;311;138;3;
950;10680;311;138;3;
951;10691;310;137;4;
952;10705;310;137;4;
953;10714;309;136;4;
954;10725;309;136;5;
955;10738;308;135;5;
956;10747;308;135;6;
957;10758;308;134;6;
958;10771;307;134;7;
959;10780;307;133;7;
960;10791;306;132;8;
961;10805;306;131;9;
962;10814;306;130;10;
963;10825;305;129;10;
964;10838;305;128;11;
965;10847;305;127;12;
966;10858;304;126;12;
967;10872;304;125;13;
968;10881;304;124;14;
969;10892;303;124;14;
970;10905;303;123;15;
971;10914;302;123;15;
972;10925;302;122;16;
973;10939;302;122;16;
974;10948;301;122;16;
975;10959;301;122;16;
976;10972;300;121;16;
977;10981;300;122;16;
978;10992;299;122;15;
979;11006;299;122;15;
980;11015;298;122;15;
981;11026;297;122;15;
982;11039;297;123;15;
983;11048;296;123;14;
984;11060;296;123;14;
985;11072;295;124;14;
986;11082;295;124;14;
987;11093;294;124;14;
988;11106;294;125;13;
989;11115;293;125;13;
990;11127;293;126;13;
991;11139;292;126;13;
992;11149;291;127;13;
993;11160;291;127;13;
994;11174;290;128;13;
995;11183;290;128;13;
996;11194;289;129;13;
997;11207;289;130;12;
998;11216;289;130;12;
999;11227;288;131;12;
1000;11240;288;132;11;
1001;11250;288;133;11;
1002;11263;287;134;10;
1003;11272;287;134;10;
1004;11283;286;135;9;
1005;11296;286;136;8;
1006;11308;286;138;7;
1007;11317;285;139;6;
1008;11329;285;141;5;
1009;11339;285;142;4;
1010;11350;284;143;3;
1011;11363;284;145;2;
1012;11372;283;146;1;
1013;11384;283;147;0;
1014;11396;283;149;358;
1015;11406;282;151;357;
1016;11417;283;153;354;
1017;11431;283;155;353;
1018;11439;283;157;351;
1019;11455;283;158;351;
1020;11464;282;159;350;
1021;11473;281;162;347;
1022;11484;280;166;344;
1023;11498;280;169;340;
1024;11507;280;173;337;
1025;11517;280;176;335;
1026;11531;280;178;332;
1027;11540;281;181;330;
1028;11551;281;183;327;
1029;11564;280;186;325;
1030;11574;280;189;322;
1031;11585;280;194;317;
1032;11597;280;198;314;
1033;11607;280;201;311;
1034;11618;280;205;307;
1035;11631;280;208;304;
1036;11640;281;211;301;
1037;11651;281;214;299;
1038;11664;281;217;296;
1039;11675;281;220;293;
1040;11685;282;222;290;
1041;11698;282;224;288;
1042;11707;282;226;287;
1043;11719;282;228;285;
1044;11733;282;229;284;
1045;11743;282;230;283;
1046;11751;282;231;282;
1047;11765;282;232;282;
1048;11774;281;233;281;
1049;11785;281;234;280;
1050;11798;281;235;279;
1051;11807;281;236;278;
1052;11819;280;236;278;
1053;11832;280;237;277;
1054;11843;279;236;278;
1055;11852;279;235;278;
1056;11865;278;235;279;
1057;11874;278;234;279;
1058;11886;277;234;279;
1059;11898;277;233;280;
1060;11908;277;232;280;
1061;11919;277;231;281;
1062;11932;276;230;281;
1063;11942;276;229;282;
1064;11953;276;229;282;
1065;11966;275;228;282;
1066;11975;275;227;283;
1067;11986;275;226;284;
1068;12000;275;226;284;
1069;12008;274;228;282;
1070;12020;274;230;280;
1071;12033;274;233;277;
1072;12042;274;236;274;
1073;12053;274;240;270;
1074;12066;274;244;266;
1075;12075;273;249;261;
1076;12087;273;254;256;
1077;12099;273;260;251;
1078;12109;273;265;246;
1079;12120;273;270;241;
1080;12133;273;274;237;
1081;12142;274;278;233;
1082;12154;274;281;230;
1083;12167;274;283;228;
1084;12178;274;285;227;
1085;12188;274;287;225;
1086;12200;274;289;223;
1087;12209;274;291;221;
1088;12221;275;293;219;
1089;12234;275;295;217;
1090;12244;275;297;215;
1091;12254;275;299;213;
1092;12268;275;300;212;
1093;12277;275;302;210;
1094;12288;275;304;208;
1095;12301;275;306;206;
1096;12310;275;308;204;
1097;12321;274;310;202;
1098;12334;274;311;200;
1099;12344;274;313;198;
1100;12354;274;316;196;
1101;12367;274;318;193;
1102;12377;274;320;191;
1103;12388;275;322;189;
1104;12402;275;324;187;
1105;12411;275;325;186;
1106;12422;275;326;185;
1107;12435;275;326;185;
1108;12444;275;327;184;
1109;12455;274;327;183;
1110;12468;274;328;182;
1111;12478;274;330;181;
1112;12489;274;331;179;
1113;12502;274;333;178;
1114;12511;274;334;176;
1115;12522;274;336;174;
1116;12536;274;337;173;
1117;12545;274;338;172;
1118;12556;274;340;170;
1119;12569;274;341;169;
1120;12578;274;342;168;
1121;12589;274;342;168;
1122;12602;275;343;168;
1123;12612;275;343;167;
1124;12623;275;344;167;
1125;12636;275;344;167;
1126;12645;275;344;167;
1127;12656;276;344;167;
1128;12669;276;345;167;
1129;12679;276;345;167;
1130;12690;276;345;167;
1131;12704;277;346;166;
1132;12712;277;346;166;
1133;12724;277;347;166;
1134;12737;277;347;165;
1135;12746;278;347;165;
1136;12757;278;347;165;
1137;12770;278;347;165;
1138;12779;278;347;165;
1139;12790;278;347;165;
1140;12804;278;347;165;
1141;12813;278;347;165;
1142;12824;278;348;165;
1143;12837;278;348;164;
1144;12846;278;349;163;
1145;12857;278;350;162;
1146;12871;278;351;161;
1147;12880;277;352;159;
1148;12891;277;354;157;
1149;12905;277;356;155;
1150;12913;277;359;152;
1151;12925;276;2;148;
1152;12938;276;7;143;
1153;12947;276;11;138;
1154;12958;276;17;133;
1155;12971;275;23;126;
1156;12986;275;29;120;
